"id1","rank_number","char","cls","atr","bg","rarityscore"
3146,3877,"Black Cat","Fighter_v1_c3","Tattoo 3","D3",113.34597589012776
3147,4274,"Crow","Farmer_v1_c2","Tattoo 4","D3",109.45785105551738
3148,2157,"Stag","Hunter_v1_c1","Techno Skin Blue","E3",140.89436505853584
3149,3934,"Crow","Hunter_v2_c2","Bandana","F3",112.5054733231567
3150,4887,"Goat","Medic_v1_c2","None","B1",89.86710859196792
3151,4700,"Shiba Inu","Farmer_v2_c1","None","A1",94.87918010360436
3152,878,"Platypus","Magician_v1_c3","Fire Aura","A1",174.69849445738276
3153,4861,"Black Cat","Bard_v2_c1","None","A3",91.00002308262819
3154,151,"Goat","Magician_v4_c2","Aura Aqua","F3",249.50398094739495
3155,24,"Goat","Pirate_v3_c3","Laser Eyes","E1",354.82521648403156
3156,4669,"Red Panda","Peddler_v1_c2","None","A3",95.58518996731922
3157,3273,"Owl","Pirate_v2_c3","None","E2",120.96936472713
3158,4824,"Rabbit","Farmer_v3_c2","None","A3",91.39646871539345
3159,2697,"Owl","Mercenary_v1_c1","Tattoo 3","B3",130.82946224114673
3160,2081,"Frog 2","Detective_v2_c2","Bubble Pipe","A2",142.69604938907602
3161,2361,"Husky","Magician_v4_c1","Spiked Body","D1",136.1472978525061
3162,4593,"Shiba Inu","Hunter_v1_c3","None","B1",99.13444265090213
3163,3320,"Goat","Bard_v1_c3","Horns 2","E1",120.2113672776823
3164,853,"Frog","Bard_v2_c2","Fire Skin","A3",176.32721284787343
3165,4600,"Platypus","Farmer_v1_c3","None","D2",98.1734938322179
3166,2705,"Platypus","Hunter_v1_c2","Fire Eyes","B2",130.7511628576809
3167,413,"Husky","Mercenary_v3_c2","Electric","C2",206.57563599225404
3168,4090,"Black Red Panda","Farmer_v2_c1","None","D1",110.92946493941145
3169,1087,"Dog","Hunter_v3_c2","Rock Hands","F1",165.9850056211205
3170,2499,"Crow","Mercenary_v2_c2","Robotic Hand","E2",133.9610426417101
3171,2241,"Owl","Mercenary_v1_c3","Ice Hands","A2",138.82044650877347
3172,2643,"Dog","Magician_v2_c2","None","E3",131.86592249468856
3173,3696,"Rabbit","Farmer_v2_c1","Tattoo 1","F1",114.9356949077288
3174,1385,"Black Cat","Mercenary_v1_c1","Head Tech","E2",157.48220107373496
3175,4079,"Goat","Hunter_v2_c1","Aura Purple","A3",110.99821079168959
3176,3035,"Owl 2","Farmer_v3_c2","Marked Skin","C2",125.37652630076299
3177,3384,"Shiba Inu","Bard_v2_c1","Beard","F2",119.1909097284252
3178,3963,"Cat","Peddler_v2_c1","None","A1",112.14481498481301
3179,3979,"Owl","Fighter_v3_c2","Tattoo 3","B3",112.02935330868485
3180,4039,"Rabbit","Hunter_v2_c1","Aura Aqua","A3",111.55784451050005
3181,881,"White Tiger","Bard_v1_c1","None","A1",174.50441843945072
3182,3362,"Frog 2","Pirate_v1_c1","None","A1",119.39428643307639
3183,4590,"Frog","Farmer_v2_c1","None","F3",99.65055035776783
3184,2685,"Crow","Magician_v1_c1","Techno Skin Purple","C3",131.26655724659557
3185,1615,"Husky","Magician_v1_c1","Unicorn","E1",152.19019828030525
3186,4102,"Frog","Hunter_v1_c3","None","G1",110.77026076588096
3187,4618,"Owl 2","Farmer_v1_c1","None","D1",97.63871805927343
3188,3223,"Rabbit","Bard_v3_c1","Monocle","F3",121.77671390590135
3189,3606,"Platypus","Peddler_v1_c2","Pipe","B3",116.03491138749237
3190,3839,"Dog","Mercenary_v2_c3","None","B3",113.67269217626779
3191,3711,"Crow","Magician_v1_c1","Tattoo 1","C1",114.82313427313427
3192,4475,"Frog","Farmer_v1_c3","Tattoo 4","A2",106.34494150992644
3193,4380,"Husky","Farmer_v1_c2","Tattoo 1","E3",107.81467133128307
3194,603,"Shiba Inu","Knight_v2_c1","None","A2",188.79933139843885
3195,3409,"Frog","Bard_v2_c1","Aura Aqua","C3",118.8991160825301
3196,1447,"Panda","Mercenary_v3_c1","Bandana","F1",155.93888900947914
3197,2085,"Black Cat","Hunter_v3_c1","None","F2",142.5257491402358
3198,1070,"Black Cat","Detective_v3_c3","None","E2",166.64635538780107
3199,550,"Platypus","Medic_v3_c2","Tattoo 5","F3",192.89015451074758
3200,77,"White Tiger","Mercenary_v3_c2","Electric","B1",287.39804018445324
3201,1389,"Dog","Detective_v2_c2","Mutton Chop","A1",157.4169908569374
3202,1190,"Owl","Pirate_v3_c2","None","E2",163.23507901284432
3203,436,"Platypus","Detective_v3_c1","Fire Eyes","E3",203.63052052873613
3204,1441,"Goat","Magician_v3_c2","Aura Aqua","A3",156.02161066969805
3205,528,"Red Black Panda","Mercenary_v3_c2","Bubble Pipe","A3",194.33196571128235
3206,4859,"Shiba Inu","Medic_v1_c3","None","A3",91.08250886382592
3207,849,"Dog","Detective_v3_c3","Earring","A2",176.85143943517437
3208,3324,"Red Panda","Farmer_v3_c2","Marked Skin","D2",120.07339283467518
3209,1259,"Owl 2","Hunter_v3_c2","Aura Aqua","A1",161.76122575584566
3210,2329,"Black Cat","Medic_v1_c1","Black Eyes","D2",136.45784249959127
3211,3370,"Red Panda","Fighter_v1_c2","Horns","E1",119.32058499285627
3212,807,"Panda","Medic_v3_c1","None","A1",178.65723854009372
3213,2150,"Owl 2","Magician_v4_c3","Techno Skin Blue","D3",141.0512913196675
3214,1850,"Frog","Hunter_v3_c1","Pipe","A2",147.3237189824539
3215,3785,"Owl","Bard_v1_c1","Pipe","C2",113.9481492755435
3216,2522,"Rabbit","Hunter_v3_c1","None","D3",133.6856800800766
3217,2764,"Crow","Pirate_v1_c2","None","C2",130.0567874141312
3218,991,"Owl 2","Magician_v1_c3","Cigar","A1",169.37521251333936
3219,3355,"Crow","Pirate_v2_c3","None","A3",119.46105093794176
3220,1957,"Red Panda","Mercenary_v2_c3","Aura Aqua","C2",145.4153384533719
3221,2333,"Gator","Pirate_v2_c1","None","A1",136.39152425437942
3222,891,"Rabbit","Detective_v2_c3","Horns 2","G1",174.23330979284373
3223,1995,"Cat","Medic_v1_c3","Electric","B3",144.58549723312652
3224,1831,"Shiba Inu","Pirate_v1_c2","Mustache","D2",147.6173799760298
3225,174,"Stag","Bard_v3_c3","None","C3",242.88286916267052
3226,3722,"Husky","Hunter_v1_c1","Cigar","E1",114.72426690775625
3227,1345,"Tiger","Bard_v3_c2","Cigar","A2",158.7930012969043
3228,4473,"Goat","Farmer_v2_c3","Tattoo 4","A1",106.34859973890146
3229,4777,"Frog","Magician_v1_c1","None","E3",92.7870920408581
3230,1349,"Frog","Fighter_v3_c3","Aura Purple","G1",158.54589162692105
3231,2064,"Goat","Fighter_v3_c3","Marked Skin","D1",143.04672191488544
3232,3493,"Crow","Hunter_v2_c3","Fire Aura","B2",117.53448362295875
3233,2559,"Goat","Peddler_v2_c2","Aura Purple","A1",133.093760272812
3234,1909,"Frog 2","Mercenary_v2_c3","Fire Eyes","D1",146.21764996518218
3235,869,"Black Red Panda","Hunter_v3_c3","Fire Aura","E3",175.26119544365793
3236,2638,"Panda","Farmer_v1_c1","Tattoo 3","C3",131.91992433107393
3237,674,"Crow","Detective_v3_c3","Robotic Hand","E3",185.24355209725422
3238,4911,"Dog","Medic_v1_c2","None","E2",87.98347075920215
3239,2720,"Goat","Mercenary_v1_c1","Earring","B1",130.574639948553
3240,4548,"Goat","Bard_v1_c3","Bubble Pipe","A2",103.63962635673339
3241,453,"Dog","Knight_v1_c2","Earring","E2",201.74285396763906
3242,2863,"Frog 2","Peddler_v1_c2","Sunglasses","F3",127.80897235620941
3243,3104,"Black Red Panda","Peddler_v1_c2","Tattoo 5","A3",123.81573742768978
3244,2915,"Owl","Bard_v2_c2","Crystal Necklace","A1",127.08727521209485
3245,933,"Goat","Peddler_v3_c2","Ice Hands","E1",172.16524970662286
3246,992,"Red Black Panda","Magician_v3_c2","None","B1",169.33792076778008
3247,4322,"Cat","Fighter_v3_c2","Tattoo 3","A2",108.72498789339117
3248,3825,"Frog 2","Hunter_v1_c2","Mustache","D1",113.71973997560042
3249,4057,"Rabbit","Hunter_v1_c3","Antlers","E1",111.30934394236678
3250,4882,"Black Cat","Bard_v1_c3","None","A3",90.11155461415973
3251,4037,"Platypus","Farmer_v2_c3","Tattoo 1","E3",111.55987253547009
3252,4141,"Dog","Peddler_v2_c2","None","A1",110.48454562454364
3253,3679,"Red Panda","Farmer_v3_c3","Beard","A1",115.09945664900995
3254,1929,"Rabbit","Magician_v3_c3","Tattoo 1","A1",145.6597217908074
3255,2307,"Red Panda","Farmer_v1_c1","Marked Skin 2","E2",137.1125425809185
3256,1213,"Dog","Magician_v3_c1","Horns 2","A3",162.5600087384533
3257,1964,"Rabbit","Pirate_v1_c2","Horns","E1",145.32165965929784
3258,4135,"Owl 2","Farmer_v3_c3","Tattoo 5","A3",110.52499054755177
3259,3783,"Owl","Farmer_v1_c3","Tattoo 2","B1",113.95702442362355
3260,1721,"Red Panda","Hunter_v1_c2","Lava Hands","E2",149.89224752509713
3261,1141,"Frog 2","Medic_v3_c1","None","B1",164.89435229300358
3262,2370,"Goat","Mercenary_v2_c2","Horns","B3",136.03779791364502
3263,2205,"Goat","Fighter_v3_c3","Monocle","A1",139.6420579555214
3264,847,"Owl","Medic_v3_c1","Tattoo 1","A1",176.96765829874397
3265,3354,"Platypus","Bard_v2_c1","Fire Aura","E1",119.49605982971144
3266,148,"Owl","Magician_v4_c2","Techno Skin Purple","A2",249.85099964553555
3267,756,"Crow","Detective_v2_c3","Electric","B3",180.67952876465807
3268,1589,"Cat","Peddler_v3_c1","Horns","A2",152.71313527508804
3269,4745,"Frog","Farmer_v2_c2","None","E1",93.78728870422393
3270,3968,"Red Panda","Peddler_v1_c2","Earring","E2",112.12032633034985
3271,2714,"Gator","Hunter_v2_c1","Bandana","F2",130.6323387969685
3272,1884,"Stag","Magician_v2_c1","None","A3",146.91009484456958
3273,4803,"Goat","Peddler_v1_c1","None","A2",92.34620023805537
3274,1786,"Owl","Magician_v3_c3","Tattoo 5","B2",148.70533232503254
3275,4572,"Cat","Hunter_v2_c2","Earring","A1",102.60451851357023
3276,3911,"Cat","Hunter_v2_c2","Horns","D3",112.93949235912649
3277,4913,"Husky","Bard_v1_c3","None","E1",87.9583833369366
3278,1727,"Gator","Farmer_v3_c3","Horns 2","F1",149.78736614489722
3279,2707,"Rabbit","Mercenary_v3_c1","Bandana","A2",130.69537357887538
3280,3760,"Black Cat","Farmer_v1_c2","Beard","A2",114.31835354306592
3281,1652,"Red Gator","Hunter_v2_c2","Sunglasses","D2",151.1309865059865
3282,3260,"Platypus","Fighter_v3_c3","None","A3",121.21681291501093
3283,2396,"Goat","Magician_v4_c1","Pipe","C3",135.72574775201892
3284,695,"Husky","Pirate_v3_c2","Beard","D3",184.3506596661311
3285,1173,"Owl 2","Peddler_v1_c3","Tattoo 5","E3",163.78331621057873
3286,4295,"Dog","Fighter_v1_c1","Pipe","A3",109.1683281364466
3287,2010,"Rabbit","Peddler_v2_c2","Crystal Necklace","A3",144.23816555223095
3288,3842,"Husky","Peddler_v2_c3","None","D2",113.63998093971918
3289,3010,"Goat","Peddler_v1_c1","Tattoo 5","G1",125.78991301083691
3290,3512,"Shiba Inu","Peddler_v2_c2","None","D1",117.25620991299874
3291,3593,"Black Cat","Medic_v1_c3","Robotic Hand","D3",116.22400690701984
3292,3103,"Black Red Panda","Bard_v1_c3","Mustache","E1",123.84261810466921
3293,4258,"Dog","Medic_v1_c1","Bubble Pipe","B1",109.56099042327557
3294,2963,"Cat","Fighter_v3_c1","Bandana","G1",126.41199476590698
3295,4842,"Cat","Bard_v3_c1","None","A3",91.28390808079892
3296,1656,"Platypus","Peddler_v3_c2","None","B1",151.0288392114763
3297,3673,"Dog","Farmer_v1_c1","Aura Purple","E2",115.23278570257081
3298,3758,"Black Cat","Farmer_v2_c1","Beard","A1",114.32201177204094
3299,1102,"Shiba Inu","Magician_v2_c1","Aura Aqua","F2",165.66452265391783
3300,785,"Tiger","Peddler_v1_c3","None","E1",179.25606333511038
3301,4463,"Owl","Farmer_v3_c2","Tattoo 4","A3",106.41612096034942
3302,2415,"Husky","Mercenary_v1_c1","Tattoo 5","F3",135.4303563566695
3303,3091,"Rabbit","Fighter_v3_c2","Monocle","F2",124.12109396448336
3304,1105,"Red Panda","Peddler_v3_c3","Tattoo 5","A2",165.562262535312
3305,3431,"Owl","Medic_v1_c3","Spiked Body","C1",118.54171415874805
3306,1892,"Red Black Panda","Farmer_v2_c1","White Eyes","A1",146.78726007452963
3307,3917,"Shiba Inu","Bard_v1_c3","Beard","B2",112.87364857475427
3308,1578,"Dog","Detective_v1_c3","Mustache","B2",152.91037434744283
3309,1426,"Goat","Pirate_v1_c2","Mutton Chop","D2",156.40198953432807
3310,2194,"Crow","Mercenary_v1_c3","Tattoo 2","C1",139.89296363861584
3311,1361,"Goat","Magician_v2_c2","Tattoo 2","C1",158.21201678266897
3312,3084,"Crow","Farmer_v3_c2","Techno Skin Blue","E1",124.38238461996679
3313,4617,"Owl 2","Bard_v2_c3","None","B1",97.70772813578024
3314,2135,"Rabbit","Fighter_v3_c3","Horns","E2",141.34465479322103
3315,1505,"Owl 2","Pirate_v1_c2","Ice Hands","D3",154.39524309598173
3316,3464,"Goat","Bard_v3_c2","Tattoo 4","A3",118.10012669732123
3317,1392,"Crow","Hunter_v3_c1","Fire Aura","A1",157.31178476789535
3318,4370,"Crow","Fighter_v3_c1","Bandana","A1",107.9915924670564
3319,4440,"Dog","Farmer_v1_c2","Tattoo 3","A3",106.66784815081398
3320,3564,"Owl","Farmer_v1_c1","Rock Hands","D2",116.66626009417635
3321,1034,"Rabbit","Peddler_v1_c3","Monocle","E1",167.72468413641542
3322,4888,"Goat","Hunter_v2_c1","None","E2",89.84083947910511
3323,2119,"Platypus","Magician_v4_c3","Crystal Necklace","E1",141.7702597329395
3324,1480,"Platypus","Detective_v2_c3","Tattoo 2","F1",154.9968029577329
3325,4448,"Shiba Inu","Bard_v3_c2","None","A1",106.61965629408054
3326,3743,"Red Panda","Hunter_v2_c2","Horns","E2",114.46132569739312
3327,1556,"Platypus","Peddler_v3_c1","Tattoo 2","A2",153.43086208802697
3328,4027,"Rabbit","Farmer_v3_c1","Tattoo 5","B2",111.64226042960769
3329,2854,"Cat","Mercenary_v1_c2","Antlers","A2",127.94647218020712
3330,3615,"Shiba Inu","Bard_v1_c3","Spiked Body","D3",115.90145559229813
3331,31,"Husky","Pirate_v3_c2","Diamond Hands","D3",327.0901333503416
3332,3607,"Owl","Magician_v1_c2","Spiked Body","A1",116.01039115412384
3333,1007,"Platypus","Magician_v2_c3","Techno Skin Blue","D1",168.93470398266518
3334,2137,"Goat","Mercenary_v2_c3","White Eyes","F1",141.26054511376293
3335,4736,"Husky","Farmer_v3_c2","None","D1",94.38248507363963
3336,1277,"Panda","Mercenary_v3_c2","None","A1",161.0465242543794
3337,2869,"Platypus","Magician_v4_c3","Beard","E1",127.66556865742461
3338,4860,"Shiba Inu","Bard_v2_c1","None","A1",91.07145809588233
3339,4269,"Owl 2","Farmer_v1_c1","Tattoo 4","A1",109.4930288065233
3340,1239,"Owl 2","Hunter_v3_c2","Tattoo 1","C1",162.25521498364031
3341,2078,"Crow","Fighter_v3_c3","Cigar","B3",142.7741143261554
3342,2391,"Husky","Fighter_v1_c1","Head Tech","D3",135.81014120355786
3343,2550,"Shiba Inu","Mercenary_v2_c3","Mustache","A2",133.42446508827842
3344,316,"Panda","Knight_v2_c3","None","D3",217.0440086092283
3345,857,"Rabbit","Peddler_v1_c3","Mutton Chop","A2",175.88599964553558
3346,83,"Gold Hart","Knight_v2_c3","None","B1",284.20145405988484
3347,3378,"Shiba Inu","Farmer_v3_c1","Marked Skin","A2",119.25638617041223
3348,4713,"Owl","Fighter_v1_c3","None","B2",94.55075944515595
3349,4475,"Frog","Magician_v1_c1","Tattoo 5","A2",106.34494150992644
3350,2304,"Shiba Inu","Hunter_v3_c3","None","B1",137.24845231273787
3351,4443,"Frog","Medic_v1_c2","Pipe","B2",106.66160759802389
3352,1943,"Rabbit","Peddler_v3_c1","Tattoo 5","A2",145.53633259835144
3353,1675,"Panda","Farmer_v3_c1","Black Eyes","A3",150.7040260615093
3354,4230,"Red Panda","Bard_v3_c1","Tattoo 1","A3",109.70366220267127
3355,434,"White Tiger","Farmer_v2_c2","Pipe","F1",203.6946441843181
3356,2800,"Gator","Bard_v1_c2","White Eyes","D1",128.99254797503926
3357,4296,"Cat","Farmer_v2_c2","Pipe","A1",109.15727736850302
3358,2979,"Stag","Magician_v1_c1","Earring","D2",126.11465570223962
3359,4230,"Red Panda","Farmer_v1_c1","Tattoo 1","A3",109.70366220267127
3360,3056,"Black Red Panda","Farmer_v3_c1","Earring","A3",124.98640615758165
3361,2515,"Red Gator","Peddler_v1_c1","None","C3",133.82075835514974
3362,1158,"Owl","Mercenary_v3_c2","Bubble Pipe","B2",164.39342987025216
3363,2366,"Owl 2","Detective_v1_c1","None","A1",136.098701236892
3364,1167,"Goat","Peddler_v3_c1","Crystal Necklace","A3",164.10492742195893
3365,4660,"Black Cat","Fighter_v1_c2","None","A3",95.82865606343509
3366,293,"Gold Hart","Detective_v1_c1","None","B2",220.09348294441696
3367,4656,"Owl 2","Hunter_v1_c2","None","E3",95.93152110847994
3368,2357,"Frog 2","Mercenary_v2_c3","Aura Purple","B3",136.17010290652416
3369,4444,"Cat","Fighter_v3_c1","Tattoo 3","A1",106.6567973828704
3370,350,"Red Panda","Knight_v1_c2","Rock Hands","B3",213.73487739645358
3371,1599,"Husky","Mercenary_v1_c1","Mohawk","A1",152.49584640472455
3372,4769,"Husky","Magician_v1_c2","None","A2",93.28533408645433
3373,345,"Red Panda","Pirate_v2_c2","Fire Skin","F3",213.96733979374446
3374,3345,"Rabbit","Pirate_v2_c1","None","A3",119.5736115725363
3375,2176,"Black Cat","Hunter_v3_c2","None","E1",140.46568602139416
3376,4786,"Dog","Farmer_v3_c2","None","E2",92.67966123539263
3377,4806,"Crow","Fighter_v1_c1","None","A2",92.2901100569652
3378,588,"Dog","Pirate_v3_c1","Mustache","C2",189.6471035405818
3379,4439,"Panda","Medic_v1_c2","None","D1",106.68353241875215
3380,4871,"Goat","Medic_v1_c3","None","B2",90.68656698392957
3381,834,"Stag","Mercenary_v3_c2","Bubble Pipe","A2",177.60313563782657
3382,4816,"Owl","Bard_v1_c1","None","D2",91.7016550621695
3383,3269,"Cat","Farmer_v3_c1","Tattoo 2","C1",121.09285470615394
3384,3448,"Owl 2","Magician_v1_c1","White Eyes","E3",118.24053666476703
3385,3100,"Red Black Panda","Medic_v1_c1","None","E2",123.92830240903379
3386,3435,"Platypus","Hunter_v1_c1","Robotic Hand","E1",118.46946811194327
3387,2499,"Dog","Mercenary_v2_c3","Monocle","E2",133.9610426417101
3388,2533,"Owl 2","Magician_v2_c2","None","A1",133.60829719648797
3389,3095,"Goat","Farmer_v2_c2","Techno Skin Purple","A1",124.02195553694828
3390,789,"Crow","Detective_v3_c3","Antlers","A2",179.17764101137595
3391,2131,"Red Gator","Hunter_v1_c2","Bubble Pipe","A1",141.48877208619592
3392,2211,"Shiba Inu","Peddler_v2_c1","Tattoo 1","C2",139.4846551669075
3393,4447,"Frog 2","Hunter_v2_c1","Pipe","E1",106.62317095831219
3394,3619,"Owl 2","Farmer_v3_c1","Tattoo 2","A2",115.87882197404892
3395,960,"Gator","Detective_v2_c1","Antlers","D3",170.4706323549058
3396,4785,"Crow","Hunter_v1_c2","None","E1",92.71028755004888
3397,2099,"Goat","Mercenary_v2_c2","Mutton Chop","A1",142.2127328755517
3398,3357,"Dog","Pirate_v2_c1","None","A1",119.45000016999818
3399,4188,"Goat","Bard_v2_c2","Earring","E3",109.99832398879083
3400,719,"Red Panda","Peddler_v1_c3","Fire Eyes","D2",183.21999671538518
3401,3105,"Goat","Bard_v3_c2","Tattoo 2","E2",123.81348250891978
3402,4321,"Crow","Fighter_v3_c1","Antlers","A1",108.73844209749383
3403,2105,"Red Panda","Detective_v1_c2","None","C1",142.09904261305343
3404,3949,"Shiba Inu","Peddler_v1_c1","Tattoo 4","E1",112.35717355883872
3405,3199,"Cat","Farmer_v1_c3","Marked Skin","F2",122.17600705205098
3406,2690,"Owl","Bard_v2_c1","Black Eyes","D3",131.1497825942673
3407,1901,"Crow","Mercenary_v3_c1","Fire Eyes","A3",146.50226336685262
3408,1763,"Owl 2","Mercenary_v2_c1","Horns 2","B2",148.99158639369546
3409,2492,"Shiba Inu","Magician_v2_c1","None","A1",134.01410073852497
3410,1611,"Red Black Panda","Farmer_v1_c3","Beard","F3",152.32516483169917
3411,3600,"Frog 2","Hunter_v2_c3","Sunglasses","E1",116.09616674877373
3412,4008,"Dog","Farmer_v3_c1","Bubble Pipe","E3",111.8133781672171
3413,4419,"Stag","Hunter_v2_c2","None","D2",107.16755048608067
3414,1684,"Black Cat","Hunter_v2_c3","Unicorn","A2",150.52093855288777
3415,2165,"Stag","Bard_v1_c1","Fire Eyes","B1",140.72703965839477
3416,3590,"Husky","Magician_v1_c1","Bandana","F3",116.25748159395695
3417,1880,"Husky","Detective_v1_c2","Earring","E3",146.94959196620368
3418,4851,"Owl 2","Medic_v1_c2","None","E3",91.23533063228946
3419,1154,"Red Black Panda","Peddler_v2_c2","Mustache","E1",164.46461796908517
3420,433,"Red Black Panda","Hunter_v3_c3","Black Eyes","A2",204.0162520810215
3421,341,"Rabbit","Knight_v2_c2","Horns","E2",214.6928630420378
3422,3456,"Stag","Magician_v1_c2","None","F3",118.15757504502346
3423,2589,"Husky","Mercenary_v2_c1","Horns","A3",132.74889821185252
3424,3086,"Gator","Fighter_v1_c2","Tattoo 1","A2",124.37101734978334
3425,4660,"Black Cat","Peddler_v1_c2","None","A3",95.82865606343509
3426,4202,"Shiba Inu","Bard_v3_c1","Tattoo 5","A3",109.90988311650389
3427,1212,"Red Black Panda","Mercenary_v2_c3","Antlers","E2",162.56232153710664
3428,3242,"Husky","Bard_v1_c3","Techno Skin Blue","B1",121.42740174387386
3429,1260,"Dog","Pirate_v1_c3","None","A3",161.72676522365606
3430,4569,"Husky","Bard_v3_c2","None","A3",102.96867053435332
3431,1878,"Red Black Panda","Bard_v3_c1","Tattoo 2","B3",147.00364597192745
3432,3722,"Husky","Farmer_v3_c2","Robotic Hand","E1",114.72426690775625
3433,994,"Red Gator","Detective_v1_c1","None","D2",169.31471824566452
3434,2961,"Panda","Farmer_v1_c2","Tattoo 5","B3",126.42218019391663
3435,3920,"Owl","Medic_v1_c3","Cigar","B3",112.83553558608114
3436,3087,"Crow","Farmer_v3_c2","Mutton Chop","E2",124.35175830531054
